,effectiveness,T1,T2,shot_attempt,score,2_or_3_point,ID1,ID2,team_id,game_id,quarter,score_binary,attempt_binary
"(45617,)",0.0,109.0,42.0,2.0,0.0,2.0,202681.0,2592.0,1610612739.0,21500405,4,0,1
"(45620,)",1.0,0.0,0.0,3.0,3.0,3.0,202681.0,-1.0,1610612739.0,21500405,4,1,1
"(45621,)",1.0,41.0,0.0,3.0,0.0,3.0,2210.0,202681.0,1610612739.0,21500405,4,0,1
"(45622,)",1.0,77.0,59.0,2.0,0.0,2.0,2760.0,2592.0,1610612739.0,21500405,4,0,1
"(45624,)",1.0,107.0,85.0,2.0,0.0,2.0,2760.0,203099.0,1610612739.0,21500405,4,0,1
"(45625,)",0.0,19.0,0.0,0.0,0.0,3.0,201619.0,203099.0,1610612739.0,21500405,4,0,0
"(45626,)",1.0,50.0,37.0,2.0,2.0,2.0,201619.0,2592.0,1610612739.0,21500405,4,1,1
"(45630,)",0.0,0.0,0.0,2.0,0.0,2.0,203099.0,-1.0,1610612739.0,21500405,4,0,1
"(47495,)",0.0,91.0,57.0,2.0,0.0,2.0,202389.0,2544.0,1610612739.0,21500424,1,0,1
"(47496,)",0.0,45.0,35.0,0.0,0.0,2.0,2747.0,202681.0,1610612739.0,21500424,1,0,0
"(47497,)",0.0,99.0,15.0,2.0,2.0,2.0,202389.0,2544.0,1610612739.0,21500424,1,1,1
"(47500,)",1.0,44.0,19.0,2.0,2.0,2.0,2747.0,202681.0,1610612739.0,21500424,1,1,1
"(47502,)",1.0,108.0,90.0,2.0,2.0,2.0,202389.0,202681.0,1610612739.0,21500424,1,1,1
"(47503,)",0.0,79.0,68.0,2.0,0.0,2.0,204001.0,202498.0,1610612739.0,21500424,1,0,1
"(47506,)",0.0,86.0,0.0,2.0,0.0,2.0,202697.0,2544.0,1610612739.0,21500424,1,0,1
"(47513,)",0.0,35.0,24.0,2.0,2.0,2.0,201567.0,2590.0,1610612739.0,21500424,2,1,1
"(47514,)",1.0,69.0,0.0,2.0,0.0,2.0,2544.0,202681.0,1610612739.0,21500424,2,0,1
"(47515,)",0.0,0.0,0.0,2.0,0.0,2.0,203521.0,-1.0,1610612739.0,21500424,2,0,1
"(47517,)",1.0,63.0,44.0,3.0,0.0,3.0,2544.0,203521.0,1610612739.0,21500424,2,0,1
"(47519,)",0.0,52.0,0.0,2.0,2.0,2.0,2747.0,2747.0,1610612739.0,21500424,2,1,1
"(47520,)",1.0,53.0,0.0,2.0,0.0,2.0,2544.0,203521.0,1610612739.0,21500424,2,0,1
"(47522,)",1.0,61.0,29.0,2.0,2.0,2.0,2544.0,201567.0,1610612739.0,21500424,2,1,1
"(47523,)",1.0,17.0,3.0,2.0,0.0,2.0,2747.0,2544.0,1610612739.0,21500424,2,0,1
"(47524,)",0.0,64.0,50.0,2.0,0.0,2.0,202498.0,201167.0,1610612739.0,21500424,2,0,1
"(47529,)",1.0,51.0,45.0,2.0,0.0,2.0,201567.0,203521.0,1610612739.0,21500424,2,0,1
"(47531,)",1.0,93.0,61.0,2.0,0.0,2.0,202389.0,2544.0,1610612739.0,21500424,3,0,1
"(47534,)",1.0,102.0,93.0,2.0,2.0,2.0,2544.0,203521.0,1610612739.0,21500424,3,1,1
"(47535,)",1.0,156.0,105.0,0.0,0.0,2.0,202389.0,203521.0,1610612739.0,21500424,3,0,0
"(47536,)",1.0,115.0,65.0,0.0,0.0,2.0,202389.0,203521.0,1610612739.0,21500424,3,0,0
"(47541,)",1.0,13.0,0.0,3.0,0.0,3.0,203521.0,2590.0,1610612739.0,21500424,3,0,1
"(47542,)",0.0,0.0,0.0,3.0,0.0,3.0,2590.0,-1.0,1610612739.0,21500424,4,0,1
"(47544,)",1.0,123.0,94.0,3.0,0.0,3.0,203521.0,202684.0,1610612739.0,21500424,4,0,1
"(47546,)",1.0,0.0,0.0,2.0,0.0,2.0,2544.0,-1.0,1610612739.0,21500424,4,0,1
"(47548,)",1.0,112.0,101.0,2.0,2.0,2.0,203521.0,201567.0,1610612739.0,21500424,4,1,1
"(47550,)",0.0,180.0,175.0,2.0,0.0,2.0,202498.0,101181.0,1610612739.0,21500424,4,0,1
"(47551,)",0.0,0.0,0.0,0.0,0.0,2.0,2544.0,-1.0,1610612739.0,21500424,4,0,0
"(47552,)",1.0,53.0,0.0,2.0,2.0,2.0,2544.0,203521.0,1610612739.0,21500424,4,1,1
"(48146,)",1.0,120.0,101.0,2.0,0.0,2.0,201567.0,2747.0,1610612739.0,21500438,1,0,1
"(48147,)",1.0,49.0,0.0,3.0,0.0,3.0,201567.0,202681.0,1610612739.0,21500438,1,0,1
"(48148,)",1.0,130.0,82.0,2.0,0.0,2.0,2544.0,202681.0,1610612739.0,21500438,1,0,1
"(48149,)",1.0,60.0,45.0,2.0,2.0,2.0,2544.0,201567.0,1610612739.0,21500438,1,1,1
"(48151,)",1.0,51.0,41.0,3.0,3.0,3.0,2747.0,201567.0,1610612739.0,21500438,1,1,1
"(48153,)",1.0,165.0,79.0,3.0,0.0,3.0,201567.0,2544.0,1610612739.0,21500438,1,0,1
"(48154,)",0.0,104.0,67.0,0.0,0.0,3.0,202681.0,201567.0,1610612739.0,21500438,1,0,0
"(48156,)",1.0,67.0,50.0,3.0,0.0,3.0,203521.0,2544.0,1610612739.0,21500438,1,0,1
"(48157,)",0.0,83.0,39.0,0.0,0.0,3.0,203110.0,201939.0,1610612739.0,21500438,1,0,0
"(48158,)",1.0,69.0,56.0,3.0,0.0,3.0,202697.0,203521.0,1610612739.0,21500438,1,0,1
"(48160,)",0.0,31.0,0.0,0.0,0.0,2.0,2544.0,203521.0,1610612739.0,21500438,1,0,0
"(48161,)",1.0,0.0,0.0,3.0,0.0,3.0,2544.0,-1.0,1610612739.0,21500438,1,0,1
"(48164,)",0.0,21.0,0.0,3.0,0.0,3.0,2592.0,203521.0,1610612739.0,21500438,1,0,1
"(48169,)",1.0,45.0,0.0,2.0,2.0,2.0,203521.0,203521.0,1610612739.0,21500438,2,1,1
"(48172,)",0.0,48.0,42.0,0.0,0.0,2.0,201567.0,202681.0,1610612739.0,21500438,2,0,0
"(48175,)",1.0,47.0,41.0,2.0,0.0,2.0,201575.0,2571.0,1610612739.0,21500438,2,0,1
"(48176,)",1.0,56.0,0.0,0.0,0.0,3.0,202697.0,2544.0,1610612739.0,21500438,2,0,0
"(48178,)",1.0,25.0,0.0,2.0,2.0,2.0,2544.0,2544.0,1610612739.0,21500438,2,1,1
"(48179,)",0.0,45.0,25.0,2.0,0.0,2.0,2544.0,201567.0,1610612739.0,21500438,2,0,1
"(48180,)",1.0,0.0,0.0,2.0,2.0,3.0,202681.0,-1.0,1610612739.0,21500438,2,1,1
"(48184,)",1.0,60.0,42.0,3.0,0.0,3.0,2738.0,203110.0,1610612739.0,21500438,2,0,1
"(48189,)",0.0,55.0,19.0,2.0,2.0,2.0,202681.0,201567.0,1610612739.0,21500438,3,1,1
"(48190,)",0.0,84.0,71.0,3.0,0.0,3.0,202681.0,2544.0,1610612739.0,21500438,3,0,1
"(48194,)",0.0,120.0,115.0,3.0,0.0,3.0,2544.0,201567.0,1610612739.0,21500438,3,0,1
"(48196,)",1.0,52.0,35.0,2.0,2.0,2.0,2544.0,201567.0,1610612739.0,21500438,3,1,1
"(48198,)",0.0,67.0,48.0,3.0,3.0,3.0,2747.0,202684.0,1610612739.0,21500438,3,1,1
"(48199,)",0.0,156.0,129.0,2.0,2.0,2.0,201567.0,202697.0,1610612739.0,21500438,3,1,1
"(48200,)",1.0,53.0,0.0,2.0,0.0,2.0,2747.0,203521.0,1610612739.0,21500438,3,0,1
"(48201,)",0.0,96.0,67.0,2.0,2.0,2.0,2733.0,203110.0,1610612739.0,21500438,3,1,1
"(48204,)",1.0,72.0,11.0,2.0,0.0,2.0,2544.0,203521.0,1610612739.0,21500438,3,0,1
"(48205,)",0.0,110.0,52.0,2.0,0.0,2.0,202684.0,2544.0,1610612739.0,21500438,3,0,1
"(48206,)",0.0,66.0,0.0,2.0,0.0,2.0,2738.0,201939.0,1610612739.0,21500438,3,0,1
"(48208,)",0.0,125.0,0.0,0.0,0.0,3.0,2544.0,2544.0,1610612739.0,21500438,4,0,0
"(48209,)",0.0,146.0,66.0,2.0,2.0,2.0,203521.0,202681.0,1610612739.0,21500438,4,1,1
"(48214,)",0.0,111.0,87.0,2.0,0.0,2.0,203521.0,202681.0,1610612739.0,21500438,4,0,1
"(48215,)",1.0,134.0,120.0,0.0,0.0,2.0,201567.0,203521.0,1610612739.0,21500438,4,0,0
"(48217,)",0.0,69.0,25.0,2.0,2.0,2.0,202681.0,2544.0,1610612739.0,21500438,4,1,1
"(48220,)",1.0,0.0,0.0,2.0,2.0,2.0,2544.0,-1.0,1610612739.0,21500438,4,1,1
"(48221,)",1.0,50.0,42.0,3.0,3.0,3.0,2747.0,201567.0,1610612739.0,21500438,4,1,1
"(48222,)",1.0,47.0,42.0,2.0,0.0,2.0,2544.0,203521.0,1610612739.0,21500438,4,0,1
"(48690,)",0.0,99.0,60.0,3.0,0.0,3.0,2747.0,203521.0,1610612739.0,21500453,1,0,1
"(48692,)",1.0,55.0,7.0,3.0,0.0,3.0,201567.0,2747.0,1610612739.0,21500453,1,0,1
"(48694,)",0.0,163.0,109.0,2.0,0.0,2.0,2544.0,2747.0,1610612739.0,21500453,1,0,1
"(48695,)",1.0,27.0,0.0,0.0,0.0,3.0,201567.0,203521.0,1610612739.0,21500453,1,0,0
"(48698,)",1.0,63.0,47.0,2.0,0.0,2.0,2544.0,2747.0,1610612739.0,21500453,1,0,1
"(48701,)",1.0,148.0,57.0,0.0,0.0,2.0,202684.0,2544.0,1610612739.0,21500453,1,0,0
"(48703,)",1.0,85.0,30.0,2.0,0.0,2.0,201567.0,2544.0,1610612739.0,21500453,1,0,1
"(48704,)",0.0,75.0,53.0,3.0,0.0,3.0,2544.0,2747.0,1610612739.0,21500453,1,0,1
"(48706,)",0.0,0.0,0.0,2.0,0.0,2.0,2590.0,-1.0,1610612739.0,21500453,1,0,1
"(48707,)",0.0,35.0,0.0,0.0,0.0,2.0,2760.0,2590.0,1610612739.0,21500453,1,0,0
"(48708,)",1.0,48.0,0.0,2.0,2.0,2.0,2760.0,2590.0,1610612739.0,21500453,1,1,1
"(48712,)",1.0,123.0,87.0,3.0,0.0,3.0,202697.0,2590.0,1610612739.0,21500453,2,0,1
"(48715,)",0.0,140.0,74.0,3.0,0.0,3.0,202697.0,2590.0,1610612739.0,21500453,2,0,1
"(48717,)",1.0,125.0,57.0,3.0,0.0,3.0,2210.0,2544.0,1610612739.0,21500453,2,0,1
"(48721,)",1.0,92.0,38.0,3.0,3.0,3.0,203521.0,2544.0,1610612739.0,21500453,2,1,1
"(48725,)",0.0,57.0,21.0,2.0,0.0,2.0,203521.0,2544.0,1610612739.0,21500453,2,0,1
"(48726,)",0.0,57.0,21.0,2.0,0.0,2.0,203521.0,2544.0,1610612739.0,21500453,2,0,1
"(48727,)",1.0,110.0,70.0,3.0,3.0,3.0,201567.0,203521.0,1610612739.0,21500453,2,1,1
"(48728,)",0.0,139.0,93.0,3.0,3.0,3.0,201567.0,2544.0,1610612739.0,21500453,2,1,1
"(48729,)",1.0,42.0,0.0,3.0,3.0,3.0,202334.0,203468.0,1610612739.0,21500453,2,1,1
"(48730,)",0.0,67.0,37.0,3.0,0.0,3.0,203521.0,201567.0,1610612739.0,21500453,2,0,1
"(48733,)",1.0,83.0,50.0,2.0,0.0,2.0,202389.0,201567.0,1610612739.0,21500453,2,0,1
"(48735,)",0.0,63.0,22.0,2.0,0.0,2.0,2747.0,2544.0,1610612739.0,21500453,3,0,1
"(48740,)",0.0,63.0,0.0,3.0,0.0,3.0,2747.0,203521.0,1610612739.0,21500453,3,0,1
"(48742,)",1.0,55.0,40.0,3.0,0.0,3.0,2544.0,2747.0,1610612739.0,21500453,3,0,1
"(48745,)",0.0,45.0,0.0,3.0,0.0,3.0,201567.0,2544.0,1610612739.0,21500453,3,0,1
"(48747,)",0.0,142.0,81.0,0.0,0.0,3.0,203521.0,2544.0,1610612739.0,21500453,3,0,0
"(48748,)",0.0,130.0,122.0,2.0,0.0,2.0,202697.0,203521.0,1610612739.0,21500453,3,0,1
"(48750,)",0.0,52.0,5.0,2.0,2.0,2.0,203521.0,202684.0,1610612739.0,21500453,3,1,1
"(48752,)",1.0,102.0,57.0,3.0,3.0,3.0,2210.0,203521.0,1610612739.0,21500453,3,1,1
"(48753,)",1.0,44.0,37.0,3.0,0.0,3.0,203521.0,202697.0,1610612739.0,21500453,3,0,1
"(48757,)",0.0,27.0,9.0,3.0,3.0,3.0,202684.0,202697.0,1610612739.0,21500453,3,1,1
"(48758,)",0.0,77.0,39.0,2.0,0.0,2.0,201945.0,203468.0,1610612739.0,21500453,3,0,1
"(48759,)",0.0,0.0,0.0,0.0,0.0,2.0,2590.0,-1.0,1610612739.0,21500453,3,0,0
"(48760,)",0.0,0.0,0.0,2.0,0.0,2.0,2590.0,-1.0,1610612739.0,21500453,3,0,1
"(48763,)",0.0,39.0,0.0,2.0,0.0,2.0,2592.0,203099.0,1610612739.0,21500453,4,0,1
"(48765,)",1.0,101.0,8.0,3.0,3.0,3.0,2592.0,2760.0,1610612739.0,21500453,4,1,1
"(48769,)",1.0,112.0,84.0,3.0,0.0,3.0,2592.0,2760.0,1610612739.0,21500453,4,0,1
"(48771,)",0.0,107.0,66.0,2.0,0.0,2.0,2592.0,2210.0,1610612739.0,21500453,4,0,1
"(48773,)",0.0,0.0,0.0,2.0,2.0,2.0,204025.0,-1.0,1610612739.0,21500453,4,1,1
"(48774,)",1.0,0.0,0.0,0.0,0.0,2.0,203099.0,-1.0,1610612739.0,21500453,4,0,0
"(48775,)",0.0,8.0,0.0,2.0,0.0,2.0,201619.0,203099.0,1610612739.0,21500453,4,0,1
"(48776,)",0.0,0.0,0.0,0.0,0.0,2.0,202697.0,-1.0,1610612739.0,21500453,4,0,0
"(48777,)",0.0,82.0,72.0,0.0,0.0,3.0,2592.0,201619.0,1610612739.0,21500453,4,0,0
"(48779,)",0.0,0.0,0.0,0.0,0.0,2.0,204025.0,-1.0,1610612739.0,21500453,4,0,0
"(48780,)",0.0,0.0,0.0,2.0,2.0,2.0,203099.0,-1.0,1610612739.0,21500453,4,1,1
"(50113,)",0.0,97.0,63.0,3.0,3.0,3.0,2747.0,201567.0,1610612739.0,21500466,1,1,1
"(50114,)",0.0,116.0,63.0,2.0,2.0,2.0,201567.0,2544.0,1610612739.0,21500466,1,1,1
"(50117,)",1.0,109.0,49.0,3.0,0.0,3.0,2544.0,202681.0,1610612739.0,21500466,1,0,1
"(50120,)",0.0,101.0,72.0,2.0,0.0,2.0,201567.0,2747.0,1610612739.0,21500466,1,0,1
"(50124,)",1.0,33.0,18.0,0.0,0.0,2.0,202697.0,2747.0,1610612739.0,21500466,1,0,0
"(50131,)",0.0,87.0,10.0,2.0,0.0,2.0,202684.0,202697.0,1610612739.0,21500466,2,0,1
"(50132,)",1.0,94.0,15.0,3.0,3.0,3.0,2544.0,203521.0,1610612739.0,21500466,2,1,1
"(50135,)",1.0,107.0,66.0,3.0,3.0,3.0,201567.0,2544.0,1610612739.0,21500466,2,1,1
"(50136,)",0.0,57.0,0.0,0.0,0.0,2.0,201567.0,202681.0,1610612739.0,21500466,2,0,0
"(50137,)",0.0,7.0,0.0,3.0,3.0,2.0,2544.0,201567.0,1610612739.0,21500466,2,1,1
"(50140,)",1.0,65.0,0.0,3.0,0.0,3.0,2747.0,2544.0,1610612739.0,21500466,2,0,1
"(50141,)",1.0,47.0,0.0,2.0,2.0,2.0,202684.0,202681.0,1610612739.0,21500466,2,1,1
"(50144,)",1.0,0.0,0.0,2.0,2.0,2.0,202681.0,-1.0,1610612739.0,21500466,2,1,1
"(50149,)",1.0,46.0,36.0,3.0,3.0,3.0,201567.0,2747.0,1610612739.0,21500466,3,1,1
"(50153,)",1.0,100.0,53.0,3.0,0.0,3.0,2747.0,202684.0,1610612739.0,21500466,3,0,1
"(50154,)",0.0,91.0,62.0,3.0,3.0,3.0,2747.0,2544.0,1610612739.0,21500466,3,1,1
"(50155,)",0.0,103.0,95.0,3.0,0.0,3.0,2747.0,201567.0,1610612739.0,21500466,3,0,1
"(50156,)",0.0,102.0,47.0,3.0,3.0,3.0,2747.0,201567.0,1610612739.0,21500466,3,1,1
"(50159,)",1.0,35.0,0.0,2.0,0.0,2.0,201567.0,203521.0,1610612739.0,21500466,3,0,1
"(50160,)",0.0,46.0,36.0,2.0,0.0,2.0,2544.0,2747.0,1610612739.0,21500466,3,0,1
"(50161,)",0.0,149.0,142.0,3.0,0.0,2.0,2592.0,203521.0,1610612739.0,21500466,3,0,1
"(50163,)",1.0,97.0,77.0,0.0,0.0,3.0,203521.0,2747.0,1610612739.0,21500466,3,0,0
"(50165,)",1.0,143.0,114.0,0.0,0.0,2.0,202389.0,2592.0,1610612739.0,21500466,3,0,0
"(50168,)",0.0,133.0,113.0,2.0,0.0,2.0,202389.0,2592.0,1610612739.0,21500466,3,0,1
"(50170,)",0.0,86.0,44.0,0.0,0.0,2.0,101179.0,203458.0,1610612739.0,21500466,3,0,0
"(50171,)",0.0,101.0,56.0,3.0,0.0,2.0,2210.0,202681.0,1610612739.0,21500466,4,0,1
"(50172,)",1.0,0.0,0.0,3.0,0.0,3.0,202697.0,-1.0,1610612739.0,21500466,4,0,1
"(50173,)",1.0,13.0,7.0,3.0,0.0,3.0,202688.0,2199.0,1610612739.0,21500466,4,0,1
"(50177,)",1.0,88.0,63.0,3.0,3.0,3.0,202697.0,203521.0,1610612739.0,21500466,4,1,1
"(50179,)",0.0,0.0,0.0,2.0,0.0,2.0,2544.0,-1.0,1610612739.0,21500466,4,0,1
"(50182,)",1.0,74.0,0.0,2.0,2.0,2.0,202697.0,203521.0,1610612739.0,21500466,4,1,1
"(50184,)",0.0,119.0,102.0,0.0,0.0,2.0,203521.0,202684.0,1610612739.0,21500466,4,0,0
"(51003,)",1.0,32.0,0.0,2.0,0.0,2.0,203530.0,203123.0,1610612739.0,21500473,1,0,1
"(51005,)",1.0,60.0,33.0,2.0,2.0,2.0,2544.0,201567.0,1610612739.0,21500473,1,1,1
"(51006,)",1.0,24.0,0.0,2.0,2.0,2.0,2544.0,201567.0,1610612739.0,21500473,1,1,1
"(51007,)",0.0,110.0,89.0,2.0,0.0,2.0,201567.0,2747.0,1610612739.0,21500473,1,0,1
"(51008,)",0.0,70.0,48.0,2.0,2.0,2.0,2544.0,2747.0,1610612739.0,21500473,1,1,1
"(51012,)",0.0,66.0,41.0,3.0,0.0,3.0,2747.0,201567.0,1610612739.0,21500473,1,0,1
"(51013,)",0.0,75.0,65.0,3.0,0.0,3.0,201567.0,2544.0,1610612739.0,21500473,1,0,1
"(51014,)",1.0,75.0,34.0,3.0,0.0,3.0,201567.0,203521.0,1610612739.0,21500473,1,0,1
"(51017,)",0.0,69.0,0.0,2.0,2.0,2.0,201567.0,2590.0,1610612739.0,21500473,1,1,1
"(51018,)",0.0,16.0,0.0,2.0,2.0,2.0,201567.0,2590.0,1610612739.0,21500473,1,1,1
"(51019,)",0.0,67.0,44.0,2.0,0.0,2.0,201567.0,2747.0,1610612739.0,21500473,1,0,1
"(51028,)",0.0,72.0,29.0,0.0,0.0,2.0,2590.0,2544.0,1610612739.0,21500473,2,0,0
"(51031,)",0.0,106.0,78.0,2.0,0.0,2.0,203521.0,2544.0,1610612739.0,21500473,2,0,1
"(51040,)",0.0,66.0,46.0,2.0,2.0,2.0,202697.0,2747.0,1610612739.0,21500473,2,1,1
"(51043,)",1.0,0.0,0.0,2.0,0.0,2.0,2590.0,-1.0,1610612739.0,21500473,2,0,1
"(51046,)",1.0,55.0,39.0,0.0,0.0,2.0,2544.0,203521.0,1610612739.0,21500473,3,0,0
"(51049,)",1.0,48.0,0.0,0.0,0.0,2.0,203530.0,203914.0,1610612739.0,21500473,3,0,0
"(51051,)",0.0,89.0,38.0,2.0,2.0,2.0,2747.0,201567.0,1610612739.0,21500473,3,1,1
"(51054,)",0.0,53.0,0.0,2.0,0.0,2.0,201567.0,2747.0,1610612739.0,21500473,3,0,1
"(51055,)",0.0,0.0,0.0,0.0,0.0,2.0,2590.0,-1.0,1610612739.0,21500473,3,0,0
"(51058,)",0.0,127.0,103.0,2.0,0.0,2.0,202389.0,2590.0,1610612739.0,21500473,3,0,1
"(51060,)",0.0,56.0,26.0,2.0,2.0,2.0,2747.0,2210.0,1610612739.0,21500473,3,1,1
"(51061,)",0.0,65.0,0.0,3.0,0.0,3.0,2747.0,2590.0,1610612739.0,21500473,3,0,1
"(51063,)",0.0,141.0,131.0,2.0,2.0,2.0,2747.0,2590.0,1610612739.0,21500473,3,1,1
"(51064,)",0.0,88.0,77.0,2.0,2.0,2.0,2747.0,2590.0,1610612739.0,21500473,3,1,1
"(51066,)",1.0,80.0,75.0,3.0,0.0,3.0,201567.0,202697.0,1610612739.0,21500473,4,0,1
"(51067,)",1.0,31.0,6.0,2.0,2.0,2.0,2544.0,202389.0,1610612739.0,21500473,4,1,1
"(51069,)",0.0,133.0,116.0,2.0,0.0,2.0,203521.0,201567.0,1610612739.0,21500473,4,0,1
"(51071,)",1.0,101.0,39.0,3.0,0.0,3.0,203521.0,2544.0,1610612739.0,21500473,4,0,1
"(51072,)",1.0,0.0,0.0,2.0,2.0,2.0,203521.0,-1.0,1610612739.0,21500473,4,1,1
"(51075,)",1.0,102.0,71.0,3.0,0.0,3.0,2034.0,203999.0,1610612739.0,21500473,4,0,1
"(51081,)",0.0,57.0,0.0,2.0,0.0,2.0,2544.0,2544.0,1610612739.0,21500473,4,0,1
"(51082,)",0.0,117.0,0.0,0.0,0.0,3.0,2544.0,2544.0,1610612739.0,21500473,4,0,0
"(51084,)",0.0,8.0,0.0,3.0,0.0,3.0,203521.0,2544.0,1610612739.0,21500473,4,0,1
"(52791,)",0.0,63.0,0.0,0.0,0.0,2.0,2210.0,2590.0,1610612739.0,21500291,2,0,0
"(52796,)",0.0,59.0,15.0,3.0,0.0,3.0,203521.0,203099.0,1610612739.0,21500291,2,0,1
"(52799,)",0.0,42.0,10.0,2.0,2.0,2.0,2747.0,202389.0,1610612739.0,21500291,2,1,1
"(52800,)",1.0,66.0,0.0,2.0,0.0,2.0,202389.0,203521.0,1610612739.0,21500291,2,0,1
"(52803,)",0.0,0.0,0.0,0.0,0.0,2.0,203099.0,-1.0,1610612739.0,21500291,2,0,0
"(52804,)",1.0,74.0,30.0,3.0,0.0,3.0,201567.0,203521.0,1610612739.0,21500291,3,0,1
"(52805,)",0.0,131.0,14.0,0.0,0.0,2.0,202389.0,2210.0,1610612739.0,21500291,3,0,0
"(52811,)",0.0,137.0,104.0,2.0,2.0,2.0,2210.0,201567.0,1610612739.0,21500291,3,1,1
"(52812,)",1.0,129.0,109.0,3.0,3.0,3.0,2590.0,2592.0,1610612739.0,21500291,3,1,1
"(52814,)",0.0,85.0,78.0,2.0,0.0,2.0,203521.0,203099.0,1610612739.0,21500291,4,0,1
"(52815,)",1.0,47.0,0.0,2.0,2.0,2.0,202684.0,203521.0,1610612739.0,21500291,4,1,1
"(52817,)",1.0,67.0,8.0,2.0,0.0,2.0,2210.0,203521.0,1610612739.0,21500291,4,0,1
"(52818,)",1.0,0.0,0.0,2.0,0.0,2.0,2210.0,-1.0,1610612739.0,21500291,4,0,1
"(52827,)",0.0,71.0,12.0,3.0,3.0,3.0,2592.0,2210.0,1610612739.0,21500291,4,1,1
"(52828,)",1.0,58.0,28.0,2.0,0.0,2.0,2617.0,2547.0,1610612739.0,21500291,4,0,1
